2024-11-20T16:16:45.952+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor'
2024-11-20T16:16:45.952+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration'
2024-11-20T16:16:45.976+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'transactionAttributeSource'
2024-11-20T16:16:45.979+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'transactionInterceptor'
2024-11-20T16:16:45.980+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'transactionInterceptor' via factory method to bean named 'transactionAttributeSource'
2024-11-20T16:16:45.991+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionAttributeSource'
2024-11-20T16:16:45.991+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionInterceptor'
2024-11-20T16:16:46.039+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.u.c.s.UiApplicationContextUtils      : Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@67b560fe]
2024-11-20T16:16:46.041+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dataSourceScriptDatabaseInitializer'
2024-11-20T16:16:46.042+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.sql.init.DataSourceInitializationConfiguration'
2024-11-20T16:16:46.045+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'dataSource'
2024-11-20T16:16:46.045+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceConfiguration$Hikari'
2024-11-20T16:16:46.048+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.datasource-org.springframework.boot.autoconfigure.jdbc.DataSourceProperties'
2024-11-20T16:16:46.050+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.properties.BoundConfigurationProperties'
2024-11-20T16:16:46.079+09:00 DEBUG 14232 --- [juseyo_be] [Test worker] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jdbcConnectionDetails'
